app_id,month_index,month_label,avg_players,peak_players,scraped_utc,url
10,1,Jan-26,8358.45,15160,2026-02-27T19:44:22+00:00,https://steamcharts.com/app/10
10,2,Dec-25,7872.27,14669,2026-02-27T19:44:22+00:00,https://steamcharts.com/app/10
10,3,Nov-25,7907.63,14191,2026-02-27T19:44:22+00:00,https://steamcharts.com/app/10
10,4,Oct-25,8311.96,16249,2026-02-27T19:44:22+00:00,https://steamcharts.com/app/10
10,5,Sep-25,7805.25,13254,2026-02-27T19:44:22+00:00,https://steamcharts.com/app/10
10,6,Aug-25,6922.13,12168,2026-02-27T19:44:22+00:00,https://steamcharts.com/app/10
10,7,Jul-25,7371.48,13951,2026-02-27T19:44:22+00:00,https://steamcharts.com/app/10
10,8,Jun-25,8204.98,15798,2026-02-27T19:44:22+00:00,https://steamcharts.com/app/10
10,9,May-25,9052.51,15333,2026-02-27T19:44:22+00:00,https://steamcharts.com/app/10
10,10,Apr-25,9523.82,17727,2026-02-27T19:44:22+00:00,https://steamcharts.com/app/10
10,11,Mar-25,10373.35,18180,2026-02-27T19:44:22+00:00,https://steamcharts.com/app/10
10,12,Feb-25,11563.5,18934,2026-02-27T19:44:22+00:00,https://steamcharts.com/app/10
70,1,Jan-26,1022.68,2222,2026-02-27T19:55:28+00:00,https://steamcharts.com/app/70
70,2,Dec-25,1102.81,2191,2026-02-27T19:55:28+00:00,https://steamcharts.com/app/70
70,3,Nov-25,902.42,1911,2026-02-27T19:55:28+00:00,https://steamcharts.com/app/70
70,4,Oct-25,639.93,1241,2026-02-27T19:55:28+00:00,https://steamcharts.com/app/70
70,5,Sep-25,557.73,968,2026-02-27T19:55:28+00:00,https://steamcharts.com/app/70
70,6,Aug-25,652.89,1119,2026-02-27T19:55:28+00:00,https://steamcharts.com/app/70
70,7,Jul-25,792.51,1426,2026-02-27T19:55:28+00:00,https://steamcharts.com/app/70
70,8,Jun-25,707.33,1387,2026-02-27T19:55:28+00:00,https://steamcharts.com/app/70
70,9,May-25,667.74,1162,2026-02-27T19:55:28+00:00,https://steamcharts.com/app/70
70,10,Apr-25,675.84,1253,2026-02-27T19:55:28+00:00,https://steamcharts.com/app/70
70,11,Mar-25,813.6,1523,2026-02-27T19:55:28+00:00,https://steamcharts.com/app/70
70,12,Feb-25,773.4,1460,2026-02-27T19:55:28+00:00,https://steamcharts.com/app/70
80,1,Jan-26,418.81,806,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/80
80,2,Dec-25,384.56,748,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/80
80,3,Nov-25,348.28,597,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/80
80,4,Oct-25,346.41,611,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/80
80,5,Sep-25,321.41,558,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/80
80,6,Aug-25,329.74,546,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/80
80,7,Jul-25,346.58,576,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/80
80,8,Jun-25,317.48,565,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/80
80,9,May-25,323.62,574,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/80
80,10,Apr-25,332.01,600,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/80
80,11,Mar-25,358.21,622,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/80
80,12,Feb-25,348.97,600,2026-02-27T19:55:06+00:00,https://steamcharts.com/app/80
220,1,Jan-26,2186.43,4249,2026-02-27T19:43:43+00:00,https://steamcharts.com/app/220
220,2,Dec-25,2280.34,4103,2026-02-27T19:43:43+00:00,https://steamcharts.com/app/220
220,3,Nov-25,2010.82,4200,2026-02-27T19:43:43+00:00,https://steamcharts.com/app/220
220,4,Oct-25,1430.49,2692,2026-02-27T19:43:43+00:00,https://steamcharts.com/app/220
220,5,Sep-25,1305.18,2290,2026-02-27T19:43:43+00:00,https://steamcharts.com/app/220
220,6,Aug-25,1669.33,2786,2026-02-27T19:43:43+00:00,https://steamcharts.com/app/220
220,7,Jul-25,1872.7,3007,2026-02-27T19:43:43+00:00,https://steamcharts.com/app/220
220,8,Jun-25,1757.37,2870,2026-02-27T19:43:43+00:00,https://steamcharts.com/app/220
220,9,May-25,1677,2898,2026-02-27T19:43:43+00:00,https://steamcharts.com/app/220
220,10,Apr-25,1768.24,3448,2026-02-27T19:43:43+00:00,https://steamcharts.com/app/220
220,11,Mar-25,2202.6,4472,2026-02-27T19:43:43+00:00,https://steamcharts.com/app/220
220,12,Feb-25,2397.85,4386,2026-02-27T19:43:43+00:00,https://steamcharts.com/app/220
240,1,Jan-26,16679.33,20836,2026-02-27T19:41:55+00:00,https://steamcharts.com/app/240
240,2,Dec-25,16688.73,20365,2026-02-27T19:41:55+00:00,https://steamcharts.com/app/240
240,3,Nov-25,10546.8,19057,2026-02-27T19:41:55+00:00,https://steamcharts.com/app/240
240,4,Oct-25,21027.17,59975,2026-02-27T19:41:55+00:00,https://steamcharts.com/app/240
240,5,Sep-25,40279.19,60896,2026-02-27T19:41:55+00:00,https://steamcharts.com/app/240
240,6,Aug-25,39896.92,58458,2026-02-27T19:41:55+00:00,https://steamcharts.com/app/240
240,7,Jul-25,22756.24,56238,2026-02-27T19:41:55+00:00,https://steamcharts.com/app/240
240,8,Jun-25,10348.87,17527,2026-02-27T19:41:55+00:00,https://steamcharts.com/app/240
240,9,May-25,7369.48,12760,2026-02-27T19:41:55+00:00,https://steamcharts.com/app/240
240,10,Apr-25,8010.87,15902,2026-02-27T19:41:55+00:00,https://steamcharts.com/app/240
240,11,Mar-25,12699.06,19819,2026-02-27T19:41:55+00:00,https://steamcharts.com/app/240
240,12,Feb-25,10118.63,15828,2026-02-27T19:41:55+00:00,https://steamcharts.com/app/240
300,1,Jan-26,278.58,618,2026-02-27T19:52:36+00:00,https://steamcharts.com/app/300
300,2,Dec-25,267.53,617,2026-02-27T19:52:36+00:00,https://steamcharts.com/app/300
300,3,Nov-25,251.82,482,2026-02-27T19:52:36+00:00,https://steamcharts.com/app/300
300,4,Oct-25,232.8,512,2026-02-27T19:52:36+00:00,https://steamcharts.com/app/300
300,5,Sep-25,228.86,487,2026-02-27T19:52:36+00:00,https://steamcharts.com/app/300
300,6,Aug-25,247.55,518,2026-02-27T19:52:36+00:00,https://steamcharts.com/app/300
300,7,Jul-25,225.36,437,2026-02-27T19:52:36+00:00,https://steamcharts.com/app/300
300,8,Jun-25,229.34,503,2026-02-27T19:52:36+00:00,https://steamcharts.com/app/300
300,9,May-25,238.63,539,2026-02-27T19:52:36+00:00,https://steamcharts.com/app/300
300,10,Apr-25,245.12,525,2026-02-27T19:52:36+00:00,https://steamcharts.com/app/300
300,11,Mar-25,265.68,587,2026-02-27T19:52:36+00:00,https://steamcharts.com/app/300
300,12,Feb-25,288.9,629,2026-02-27T19:52:36+00:00,https://steamcharts.com/app/300
320,1,Jan-26,161.14,331,2026-02-27T19:35:39+00:00,https://steamcharts.com/app/320
320,2,Dec-25,156.62,330,2026-02-27T19:35:39+00:00,https://steamcharts.com/app/320
320,3,Nov-25,142.88,269,2026-02-27T19:35:39+00:00,https://steamcharts.com/app/320
320,4,Oct-25,139.03,275,2026-02-27T19:35:39+00:00,https://steamcharts.com/app/320
320,5,Sep-25,130.67,280,2026-02-27T19:35:39+00:00,https://steamcharts.com/app/320
320,6,Aug-25,145.39,268,2026-02-27T19:35:39+00:00,https://steamcharts.com/app/320
320,7,Jul-25,140.39,269,2026-02-27T19:35:39+00:00,https://steamcharts.com/app/320
320,8,Jun-25,164.39,281,2026-02-27T19:35:39+00:00,https://steamcharts.com/app/320
320,9,May-25,140.69,260,2026-02-27T19:35:39+00:00,https://steamcharts.com/app/320
320,10,Apr-25,142.14,316,2026-02-27T19:35:39+00:00,https://steamcharts.com/app/320
320,11,Mar-25,164.36,346,2026-02-27T19:35:39+00:00,https://steamcharts.com/app/320
320,12,Feb-25,151.26,321,2026-02-27T19:35:39+00:00,https://steamcharts.com/app/320
400,1,Jan-26,692.9,1533,2026-02-27T19:45:58+00:00,https://steamcharts.com/app/400
400,2,Dec-25,675.77,1590,2026-02-27T19:45:58+00:00,https://steamcharts.com/app/400
400,3,Nov-25,428.57,802,2026-02-27T19:45:58+00:00,https://steamcharts.com/app/400
400,4,Oct-25,457.27,1052,2026-02-27T19:45:58+00:00,https://steamcharts.com/app/400
400,5,Sep-25,366.41,722,2026-02-27T19:45:58+00:00,https://steamcharts.com/app/400
400,6,Aug-25,502.14,3617,2026-02-27T19:45:58+00:00,https://steamcharts.com/app/400
400,7,Jul-25,582.24,1079,2026-02-27T19:45:58+00:00,https://steamcharts.com/app/400
400,8,Jun-25,568.34,1252,2026-02-27T19:45:58+00:00,https://steamcharts.com/app/400
400,9,May-25,411.94,1252,2026-02-27T19:45:58+00:00,https://steamcharts.com/app/400
400,10,Apr-25,403.66,704,2026-02-27T19:45:58+00:00,https://steamcharts.com/app/400
400,11,Mar-25,534.47,1223,2026-02-27T19:45:58+00:00,https://steamcharts.com/app/400
400,12,Feb-25,490.86,950,2026-02-27T19:45:58+00:00,https://steamcharts.com/app/400
440,1,Jan-26,48842.04,68845,2026-02-27T19:56:53+00:00,https://steamcharts.com/app/440
440,2,Dec-25,52408.03,92856,2026-02-27T19:56:53+00:00,https://steamcharts.com/app/440
440,3,Nov-25,45417.59,77876,2026-02-27T19:56:53+00:00,https://steamcharts.com/app/440
440,4,Oct-25,44426.91,82862,2026-02-27T19:56:53+00:00,https://steamcharts.com/app/440
440,5,Sep-25,47672.62,67138,2026-02-27T19:56:53+00:00,https://steamcharts.com/app/440
440,6,Aug-25,46105.64,62083,2026-02-27T19:56:53+00:00,https://steamcharts.com/app/440
440,7,Jul-25,44977.34,70613,2026-02-27T19:56:53+00:00,https://steamcharts.com/app/440
440,8,Jun-25,44741.34,60738,2026-02-27T19:56:53+00:00,https://steamcharts.com/app/440
440,9,May-25,41675.36,59650,2026-02-27T19:56:53+00:00,https://steamcharts.com/app/440
440,10,Apr-25,40713.6,55704,2026-02-27T19:56:53+00:00,https://steamcharts.com/app/440
440,11,Mar-25,43816.4,58434,2026-02-27T19:56:53+00:00,https://steamcharts.com/app/440
440,12,Feb-25,42205.35,58638,2026-02-27T19:56:53+00:00,https://steamcharts.com/app/440
480,1,Jan-26,40717.85,74928,2026-02-27T19:53:46+00:00,https://steamcharts.com/app/480
480,2,Dec-25,39289.9,73766,2026-02-27T19:53:46+00:00,https://steamcharts.com/app/480
480,3,Nov-25,42576.48,80900,2026-02-27T19:53:46+00:00,https://steamcharts.com/app/480
480,4,Oct-25,41909.23,89228,2026-02-27T19:53:46+00:00,https://steamcharts.com/app/480
480,5,Sep-25,39567.49,88676,2026-02-27T19:53:46+00:00,https://steamcharts.com/app/480
480,6,Aug-25,43342.81,75206,2026-02-27T19:53:46+00:00,https://steamcharts.com/app/480
480,7,Jul-25,43256.7,72901,2026-02-27T19:53:46+00:00,https://steamcharts.com/app/480
480,8,Jun-25,49098.93,88754,2026-02-27T19:53:46+00:00,https://steamcharts.com/app/480
480,9,May-25,43272.92,81942,2026-02-27T19:53:46+00:00,https://steamcharts.com/app/480
480,10,Apr-25,59392.06,131080,2026-02-27T19:53:46+00:00,https://steamcharts.com/app/480
480,11,Mar-25,47984.18,138329,2026-02-27T19:53:46+00:00,https://steamcharts.com/app/480
480,12,Feb-25,34911.26,66259,2026-02-27T19:53:46+00:00,https://steamcharts.com/app/480
500,1,Jan-26,573.25,1104,2026-02-27T19:48:58+00:00,https://steamcharts.com/app/500
500,2,Dec-25,539.33,1083,2026-02-27T19:48:58+00:00,https://steamcharts.com/app/500
500,3,Nov-25,503.99,1082,2026-02-27T19:48:58+00:00,https://steamcharts.com/app/500
500,4,Oct-25,530.26,1061,2026-02-27T19:48:58+00:00,https://steamcharts.com/app/500
500,5,Sep-25,407.4,752,2026-02-27T19:48:58+00:00,https://steamcharts.com/app/500
500,6,Aug-25,453.92,735,2026-02-27T19:48:58+00:00,https://steamcharts.com/app/500
500,7,Jul-25,602.19,1089,2026-02-27T19:48:58+00:00,https://steamcharts.com/app/500
500,8,Jun-25,712.84,2213,2026-02-27T19:48:58+00:00,https://steamcharts.com/app/500
500,9,May-25,562.8,2115,2026-02-27T19:48:58+00:00,https://steamcharts.com/app/500
500,10,Apr-25,411.58,720,2026-02-27T19:48:58+00:00,https://steamcharts.com/app/500
500,11,Mar-25,488.57,994,2026-02-27T19:48:58+00:00,https://steamcharts.com/app/500
500,12,Feb-25,446.84,727,2026-02-27T19:48:58+00:00,https://steamcharts.com/app/500
550,1,Jan-26,24145.63,39758,2026-02-27T19:35:03+00:00,https://steamcharts.com/app/550
550,2,Dec-25,22132.12,40844,2026-02-27T19:35:03+00:00,https://steamcharts.com/app/550
550,3,Nov-25,21348.65,42359,2026-02-27T19:35:03+00:00,https://steamcharts.com/app/550
550,4,Oct-25,22508.7,40610,2026-02-27T19:35:03+00:00,https://steamcharts.com/app/550
550,5,Sep-25,19187.19,37711,2026-02-27T19:35:03+00:00,https://steamcharts.com/app/550
550,6,Aug-25,22482.2,36645,2026-02-27T19:35:03+00:00,https://steamcharts.com/app/550
550,7,Jul-25,26208.51,41687,2026-02-27T19:35:03+00:00,https://steamcharts.com/app/550
550,8,Jun-25,26652.22,52111,2026-02-27T19:35:03+00:00,https://steamcharts.com/app/550
550,9,May-25,22194.49,50899,2026-02-27T19:35:03+00:00,https://steamcharts.com/app/550
550,10,Apr-25,20885.16,36296,2026-02-27T19:35:03+00:00,https://steamcharts.com/app/550
550,11,Mar-25,24513.25,43139,2026-02-27T19:35:03+00:00,https://steamcharts.com/app/550
550,12,Feb-25,28121.25,51703,2026-02-27T19:35:03+00:00,https://steamcharts.com/app/550
570,1,Jan-26,569324.18,855690,2026-02-27T19:54:37+00:00,https://steamcharts.com/app/570
570,2,Dec-25,594289.94,903542,2026-02-27T19:54:37+00:00,https://steamcharts.com/app/570
570,3,Nov-25,583743.77,903303,2026-02-27T19:54:37+00:00,https://steamcharts.com/app/570
570,4,Oct-25,538998.03,858940,2026-02-27T19:54:37+00:00,https://steamcharts.com/app/570
570,5,Sep-25,580820.63,953869,2026-02-27T19:54:37+00:00,https://steamcharts.com/app/570
570,6,Aug-25,532355.19,818732,2026-02-27T19:54:37+00:00,https://steamcharts.com/app/570
570,7,Jul-25,426672.67,657349,2026-02-27T19:54:37+00:00,https://steamcharts.com/app/570
570,8,Jun-25,411123.31,650259,2026-02-27T19:54:37+00:00,https://steamcharts.com/app/570
570,9,May-25,408987.68,657074,2026-02-27T19:54:37+00:00,https://steamcharts.com/app/570
570,10,Apr-25,393173.22,630716,2026-02-27T19:54:37+00:00,https://steamcharts.com/app/570
570,11,Mar-25,402851.23,656279,2026-02-27T19:54:37+00:00,https://steamcharts.com/app/570
570,12,Feb-25,431748.69,708043,2026-02-27T19:54:37+00:00,https://steamcharts.com/app/570
620,1,Jan-26,2338.02,5146,2026-02-27T19:54:16+00:00,https://steamcharts.com/app/620
620,2,Dec-25,2117.16,4898,2026-02-27T19:54:16+00:00,https://steamcharts.com/app/620
620,3,Nov-25,1488.89,2738,2026-02-27T19:54:16+00:00,https://steamcharts.com/app/620
620,4,Oct-25,1649.15,4052,2026-02-27T19:54:16+00:00,https://steamcharts.com/app/620
620,5,Sep-25,1314.34,2381,2026-02-27T19:54:16+00:00,https://steamcharts.com/app/620
620,6,Aug-25,1702.28,2826,2026-02-27T19:54:16+00:00,https://steamcharts.com/app/620
620,7,Jul-25,2045.39,3888,2026-02-27T19:54:16+00:00,https://steamcharts.com/app/620
620,8,Jun-25,2015.58,4300,2026-02-27T19:54:16+00:00,https://steamcharts.com/app/620
620,9,May-25,1547.42,3915,2026-02-27T19:54:16+00:00,https://steamcharts.com/app/620
620,10,Apr-25,1583.23,3005,2026-02-27T19:54:16+00:00,https://steamcharts.com/app/620
620,11,Mar-25,2195.25,4471,2026-02-27T19:54:16+00:00,https://steamcharts.com/app/620
620,12,Feb-25,3099.72,10180,2026-02-27T19:54:16+00:00,https://steamcharts.com/app/620
730,1,Jan-26,1070443.78,1654355,2026-02-27T19:35:02+00:00,https://steamcharts.com/app/730
730,2,Dec-25,991176.89,1620137,2026-02-27T19:35:02+00:00,https://steamcharts.com/app/730
730,3,Nov-25,981482.45,1597285,2026-02-27T19:35:02+00:00,https://steamcharts.com/app/730
730,4,Oct-25,948244.21,1588091,2026-02-27T19:35:02+00:00,https://steamcharts.com/app/730
730,5,Sep-25,925940.31,1571060,2026-02-27T19:35:02+00:00,https://steamcharts.com/app/730
730,6,Aug-25,928429.24,1502245,2026-02-27T19:35:02+00:00,https://steamcharts.com/app/730
730,7,Jul-25,920069.98,1427300,2026-02-27T19:35:02+00:00,https://steamcharts.com/app/730
730,8,Jun-25,1010123.99,1725815,2026-02-27T19:35:02+00:00,https://steamcharts.com/app/730
730,9,May-25,1038596.81,1712216,2026-02-27T19:35:02+00:00,https://steamcharts.com/app/730
730,10,Apr-25,1045701.65,1811827,2026-02-27T19:35:02+00:00,https://steamcharts.com/app/730
730,11,Mar-25,1039662.81,1818368,2026-02-27T19:35:02+00:00,https://steamcharts.com/app/730
730,12,Feb-25,1003570.56,1783434,2026-02-27T19:35:02+00:00,https://steamcharts.com/app/730
740,1,Jan-26,275.73,945,2026-02-27T19:58:14+00:00,https://steamcharts.com/app/740
740,2,Dec-25,217.17,802,2026-02-27T19:58:14+00:00,https://steamcharts.com/app/740
740,3,Nov-25,171.46,694,2026-02-27T19:58:14+00:00,https://steamcharts.com/app/740
740,4,Oct-25,80.52,1952,2026-02-27T19:58:14+00:00,https://steamcharts.com/app/740
740,5,Sep-25,1020.65,2054,2026-02-27T19:58:14+00:00,https://steamcharts.com/app/740
740,6,Aug-25,1102.6,4832,2026-02-27T19:58:14+00:00,https://steamcharts.com/app/740
740,7,Jul-25,1346.59,6810,2026-02-27T19:58:14+00:00,https://steamcharts.com/app/740
740,8,Jun-25,417.29,1133,2026-02-27T19:58:14+00:00,https://steamcharts.com/app/740
740,9,May-25,405.59,1032,2026-02-27T19:58:14+00:00,https://steamcharts.com/app/740
740,10,Apr-25,426.4,990,2026-02-27T19:58:14+00:00,https://steamcharts.com/app/740
740,11,Mar-25,331.95,1577,2026-02-27T19:58:14+00:00,https://steamcharts.com/app/740
740,12,Feb-25,355.52,3250,2026-02-27T19:58:14+00:00,https://steamcharts.com/app/740
1250,1,Jan-26,261.36,527,2026-02-27T19:37:13+00:00,https://steamcharts.com/app/1250
1250,2,Dec-25,275.93,520,2026-02-27T19:37:13+00:00,https://steamcharts.com/app/1250
1250,3,Nov-25,264.42,568,2026-02-27T19:37:13+00:00,https://steamcharts.com/app/1250
1250,4,Oct-25,274.28,567,2026-02-27T19:37:13+00:00,https://steamcharts.com/app/1250
1250,5,Sep-25,332.33,861,2026-02-27T19:37:13+00:00,https://steamcharts.com/app/1250
1250,6,Aug-25,302.64,605,2026-02-27T19:37:13+00:00,https://steamcharts.com/app/1250
1250,7,Jul-25,300.63,658,2026-02-27T19:37:13+00:00,https://steamcharts.com/app/1250
1250,8,Jun-25,226.83,436,2026-02-27T19:37:13+00:00,https://steamcharts.com/app/1250
1250,9,May-25,229.51,432,2026-02-27T19:37:13+00:00,https://steamcharts.com/app/1250
1250,10,Apr-25,241.73,484,2026-02-27T19:37:13+00:00,https://steamcharts.com/app/1250
1250,11,Mar-25,364.35,744,2026-02-27T19:37:13+00:00,https://steamcharts.com/app/1250
1250,12,Feb-25,271.57,504,2026-02-27T19:37:13+00:00,https://steamcharts.com/app/1250
1840,1,Jan-26,960.1,1381,2026-02-27T19:56:24+00:00,https://steamcharts.com/app/1840
1840,2,Dec-25,955.79,1364,2026-02-27T19:56:24+00:00,https://steamcharts.com/app/1840
1840,3,Nov-25,951.22,1384,2026-02-27T19:56:24+00:00,https://steamcharts.com/app/1840
1840,4,Oct-25,960.14,1481,2026-02-27T19:56:24+00:00,https://steamcharts.com/app/1840
1840,5,Sep-25,929.13,1415,2026-02-27T19:56:24+00:00,https://steamcharts.com/app/1840
1840,6,Aug-25,1025.14,1394,2026-02-27T19:56:24+00:00,https://steamcharts.com/app/1840
1840,7,Jul-25,1042.65,1371,2026-02-27T19:56:24+00:00,https://steamcharts.com/app/1840
1840,8,Jun-25,1064.52,1462,2026-02-27T19:56:24+00:00,https://steamcharts.com/app/1840
1840,9,May-25,997.53,1431,2026-02-27T19:56:24+00:00,https://steamcharts.com/app/1840
1840,10,Apr-25,969.63,1491,2026-02-27T19:56:24+00:00,https://steamcharts.com/app/1840
1840,11,Mar-25,964.61,1449,2026-02-27T19:56:24+00:00,https://steamcharts.com/app/1840
1840,12,Feb-25,1004.4,1423,2026-02-27T19:56:24+00:00,https://steamcharts.com/app/1840
2280,1,Jan-26,227.52,430,2026-02-27T19:55:23+00:00,https://steamcharts.com/app/2280
2280,2,Dec-25,225.7,390,2026-02-27T19:55:23+00:00,https://steamcharts.com/app/2280
2280,3,Nov-25,201.68,408,2026-02-27T19:55:23+00:00,https://steamcharts.com/app/2280
2280,4,Oct-25,193.22,364,2026-02-27T19:55:23+00:00,https://steamcharts.com/app/2280
2280,5,Sep-25,189.06,354,2026-02-27T19:55:23+00:00,https://steamcharts.com/app/2280
2280,6,Aug-25,245.62,464,2026-02-27T19:55:23+00:00,https://steamcharts.com/app/2280
2280,7,Jul-25,250.17,466,2026-02-27T19:55:23+00:00,https://steamcharts.com/app/2280
2280,8,Jun-25,303.46,658,2026-02-27T19:55:23+00:00,https://steamcharts.com/app/2280
2280,9,May-25,363.74,740,2026-02-27T19:55:23+00:00,https://steamcharts.com/app/2280
2280,10,Apr-25,267.7,475,2026-02-27T19:55:23+00:00,https://steamcharts.com/app/2280
2280,11,Mar-25,254.48,507,2026-02-27T19:55:23+00:00,https://steamcharts.com/app/2280
2280,12,Feb-25,293.23,633,2026-02-27T19:55:23+00:00,https://steamcharts.com/app/2280
2630,1,Jan-26,206.73,477,2026-02-27T19:49:33+00:00,https://steamcharts.com/app/2630
2630,2,Dec-25,192.36,480,2026-02-27T19:49:33+00:00,https://steamcharts.com/app/2630
2630,3,Nov-25,188.97,410,2026-02-27T19:49:33+00:00,https://steamcharts.com/app/2630
2630,4,Oct-25,168.53,373,2026-02-27T19:49:33+00:00,https://steamcharts.com/app/2630
2630,5,Sep-25,153.28,332,2026-02-27T19:49:33+00:00,https://steamcharts.com/app/2630
2630,6,Aug-25,160.66,330,2026-02-27T19:49:33+00:00,https://steamcharts.com/app/2630
2630,7,Jul-25,154.82,322,2026-02-27T19:49:33+00:00,https://steamcharts.com/app/2630
2630,8,Jun-25,166.29,384,2026-02-27T19:49:33+00:00,https://steamcharts.com/app/2630
2630,9,May-25,168.43,354,2026-02-27T19:49:33+00:00,https://steamcharts.com/app/2630
2630,10,Apr-25,180.17,407,2026-02-27T19:49:33+00:00,https://steamcharts.com/app/2630
2630,11,Mar-25,193.43,434,2026-02-27T19:49:33+00:00,https://steamcharts.com/app/2630
2630,12,Feb-25,191.88,476,2026-02-27T19:49:33+00:00,https://steamcharts.com/app/2630
2990,1,Jan-26,217,496,2026-02-27T19:52:10+00:00,https://steamcharts.com/app/2990
2990,2,Dec-25,245.63,546,2026-02-27T19:52:10+00:00,https://steamcharts.com/app/2990
2990,3,Nov-25,176.89,621,2026-02-27T19:52:10+00:00,https://steamcharts.com/app/2990
2990,4,Oct-25,137.91,370,2026-02-27T19:52:10+00:00,https://steamcharts.com/app/2990
2990,5,Sep-25,117.88,296,2026-02-27T19:52:10+00:00,https://steamcharts.com/app/2990
2990,6,Aug-25,113.84,293,2026-02-27T19:52:10+00:00,https://steamcharts.com/app/2990
2990,7,Jul-25,137.87,291,2026-02-27T19:52:10+00:00,https://steamcharts.com/app/2990
2990,8,Jun-25,118.67,293,2026-02-27T19:52:10+00:00,https://steamcharts.com/app/2990
2990,9,May-25,125.23,322,2026-02-27T19:52:10+00:00,https://steamcharts.com/app/2990
2990,10,Apr-25,122.98,293,2026-02-27T19:52:10+00:00,https://steamcharts.com/app/2990
2990,11,Mar-25,148.25,401,2026-02-27T19:52:10+00:00,https://steamcharts.com/app/2990
2990,12,Feb-25,116.73,303,2026-02-27T19:52:10+00:00,https://steamcharts.com/app/2990
3330,1,Jan-26,695.27,923,2026-02-27T19:44:20+00:00,https://steamcharts.com/app/3330
3330,2,Dec-25,673.51,910,2026-02-27T19:44:20+00:00,https://steamcharts.com/app/3330
3330,3,Nov-25,647.92,921,2026-02-27T19:44:20+00:00,https://steamcharts.com/app/3330
3330,4,Oct-25,626.7,866,2026-02-27T19:44:20+00:00,https://steamcharts.com/app/3330
3330,5,Sep-25,614.31,829,2026-02-27T19:44:20+00:00,https://steamcharts.com/app/3330
3330,6,Aug-25,621.07,846,2026-02-27T19:44:20+00:00,https://steamcharts.com/app/3330
3330,7,Jul-25,647.4,871,2026-02-27T19:44:20+00:00,https://steamcharts.com/app/3330
3330,8,Jun-25,640.91,849,2026-02-27T19:44:20+00:00,https://steamcharts.com/app/3330
3330,9,May-25,667.08,965,2026-02-27T19:44:20+00:00,https://steamcharts.com/app/3330
3330,10,Apr-25,629.9,840,2026-02-27T19:44:20+00:00,https://steamcharts.com/app/3330
3330,11,Mar-25,672.64,895,2026-02-27T19:44:20+00:00,https://steamcharts.com/app/3330
3330,12,Feb-25,710.06,1000,2026-02-27T19:44:20+00:00,https://steamcharts.com/app/3330
3480,1,Jan-26,214.63,373,2026-02-27T19:51:05+00:00,https://steamcharts.com/app/3480
3480,2,Dec-25,212.97,374,2026-02-27T19:51:05+00:00,https://steamcharts.com/app/3480
3480,3,Nov-25,197.97,361,2026-02-27T19:51:05+00:00,https://steamcharts.com/app/3480
3480,4,Oct-25,176.77,302,2026-02-27T19:51:05+00:00,https://steamcharts.com/app/3480
3480,5,Sep-25,160.58,250,2026-02-27T19:51:05+00:00,https://steamcharts.com/app/3480
3480,6,Aug-25,169.23,256,2026-02-27T19:51:05+00:00,https://steamcharts.com/app/3480
3480,7,Jul-25,212.46,369,2026-02-27T19:51:05+00:00,https://steamcharts.com/app/3480
3480,8,Jun-25,230.95,381,2026-02-27T19:51:05+00:00,https://steamcharts.com/app/3480
3480,9,May-25,232.21,452,2026-02-27T19:51:05+00:00,https://steamcharts.com/app/3480
3480,10,Apr-25,172.68,255,2026-02-27T19:51:05+00:00,https://steamcharts.com/app/3480
3480,11,Mar-25,199.63,345,2026-02-27T19:51:05+00:00,https://steamcharts.com/app/3480
3480,12,Feb-25,207.3,412,2026-02-27T19:51:05+00:00,https://steamcharts.com/app/3480
3590,1,Jan-26,2487.28,3888,2026-02-27T19:43:45+00:00,https://steamcharts.com/app/3590
3590,2,Dec-25,2397.14,3861,2026-02-27T19:43:45+00:00,https://steamcharts.com/app/3590
3590,3,Nov-25,2930.36,4661,2026-02-27T19:43:45+00:00,https://steamcharts.com/app/3590
3590,4,Oct-25,2880.2,4811,2026-02-27T19:43:45+00:00,https://steamcharts.com/app/3590
3590,5,Sep-25,2513.94,4163,2026-02-27T19:43:45+00:00,https://steamcharts.com/app/3590
3590,6,Aug-25,2814.5,4113,2026-02-27T19:43:45+00:00,https://steamcharts.com/app/3590
3590,7,Jul-25,2606.84,3896,2026-02-27T19:43:45+00:00,https://steamcharts.com/app/3590
3590,8,Jun-25,2520.22,3937,2026-02-27T19:43:45+00:00,https://steamcharts.com/app/3590
3590,9,May-25,2363.32,3850,2026-02-27T19:43:45+00:00,https://steamcharts.com/app/3590
3590,10,Apr-25,2204.51,3717,2026-02-27T19:43:45+00:00,https://steamcharts.com/app/3590
3590,11,Mar-25,2300.58,3780,2026-02-27T19:43:45+00:00,https://steamcharts.com/app/3590
